# Started @ 1435578711
Receiver -3 -3 -2.5 1
0 0 5 54
2 2.49167 2.14225 54
4 4.87187 0.154221 55
4.06233 5 0.0267721 55
2 4.11128 0.910733 56
4 4.87187 0.154221 56
0 0 5 57
2 4.11128 0.910733 57
0 0 5 58
1.16626 5 0.407818 58
0 0 5 59
0.0277436 5 0.527795 59
0 0 5 60
-1.10791 5 0.419392 60
0 0 5 61
-2.36408 5 0.0531731 61
0 0 5 62
-3.92293 5 -0.684323 62
0 0 5 63
-5 4.05919 -0.760349 63
0 0 5 64
-5 2.46673 0.0132351 64
0 0 5 65
-5 1.19555 0.401796 65
0 0 5 66
-5 0.055489 0.527588 66
0 0 5 67
-5 -1.07884 0.424947 67
0 0 5 68
-5 -2.33022 0.0660405 68
0 0 5 69
-5 -3.87831 -0.659771 69
0 0 5 70
-4.10543 -5 -0.786506 70
0 0 5 71
-2.50133 -5 -0.000531673 71
0 0 5 72
-1.22493 -5 0.395615 72
0 0 5 73
-0.0832419 -5 0.527244 73
0 0 5 74
1.04983 -5 0.430348 74
2 -4.35439 0.714143 75
3.67737 -5 0.0786936 75
0 0 5 76
2 -4.35439 0.714143 76
4 -3.26891 1.31555 77
5 -4.57302 -0.154335 77
2 -2.60821 2.06024 78
4 -3.26891 1.31555 78
0 0 5 79
2 -2.60821 2.06024 79
4 -2.18282 1.94397 80
5 -3.01324 0.781356 80
2 -1.66084 2.67477 81
4 -2.18282 1.94397 81
0 0 5 82
2 -1.66084 2.67477 82
4 -1.37793 2.2755 83
5 -1.88515 1.27259 83
2 -1.01445 2.99419 84
4 -1.37793 2.2755 84
0 0 5 85
2 -1.01445 2.99419 85
4 -0.695023 2.44531 86
5 -0.9459 1.52316 86
2 -0.501753 3.15571 87
4 -0.695023 2.44531 87
0 0 5 88
2 -0.501753 3.15571 88
4 -0.061949 2.50357 89
5 -0.0841497 1.60892 89
2 -0.0444014 3.2107 90
4 -0.061949 2.50357 90
0 0 5 91
2 -0.0444014 3.2107 91
4 0 3.3289 92
5 0 2.75155 92
2 0 3.8453 93
4 0 3.3289 93
0 0 5 94
2 0 3.8453 94
4 0.561425 3.30528 95
5 0.756287 2.71707 95
2 0.389724 3.82358 96
4 0.561425 3.30528 96
0 0 5 97
2 0.389724 3.82358 97
4 1.62042 2.5083 98
5 2.02553 1.88537 98
4 1.62042 2.5083 99
4 1.62042 2.5083 99
0 0 5 100
4 1.62042 2.5083 100
4 2.60555 2.24386 101
5 3.25694 1.55483 101
4 2.60555 2.24386 102
4 2.60555 2.24386 102
0 0 5 103
4 2.60555 2.24386 103
4 2.59362 2.8485 104
5 3.5629 2.04445 104
2 1.93856 3.39189 105
4 2.59362 2.8485 105
0 0 5 106
2 1.93856 3.39189 106
0 0 5 107
3.48378 5 1.48163 107
2 4.52593 2.14319 108
3.05754 5 1.84396 108
0 0 5 109
2 4.52593 2.14319 109
0 0 5 110
1.13725 5 2.03952 110
0 0 5 111
0.156029 5 2.11184 111
0 0 5 112
-0.813334 5 2.07531 112
0 0 5 113
-1.84616 5 1.92275 113
0 0 5 114
-3.03913 5 1.62182 114
0 0 5 115
-4.55267 5 1.09587 115
0 0 5 116
-5 3.72071 1.40168 116
0 0 5 117
-5 2.3986 1.79827 117
0 0 5 118
-5 1.30253 2.0169 118
0 0 5 119
-5 0.312364 2.10762 119
0 0 5 120
-5 -0.653984 2.08866 120
0 0 5 121
-5 -1.67088 1.95633 121
0 0 5 122
-5 -2.82943 1.68309 122
0 0 5 123
-5 -4.27516 1.20189 123
0 0 5 124
-3.96891 -5 1.31434 124
0 0 5 125
-2.59345 -5 1.74803 125
0 0 5 126
-1.47051 -5 1.99099 126
0 0 5 127
-0.469308 -5 2.10056 127
0 0 5 128
0.49593 -5 2.09908 128
0 0 5 129
1.49921 -5 1.98627 129
4 -4.66885 1.95503 130
4.17399 -5 1.73906 130
2 -3.8066 2.51738 131
4 -4.66885 1.95503 131
0 0 5 132
2 -3.8066 2.51738 132
4 -3.23683 2.60397 133
5 -4.48306 1.68145 133
2 -2.49247 3.15497 134
4 -3.23683 2.60397 134
0 0 5 135
2 -2.49247 3.15497 135
4 -2.29526 2.94817 136
5 -3.14121 2.19195 136
2 -1.69188 3.48755 137
4 -2.29526 2.94817 137
0 0 5 138
2 -1.69188 3.48755 138
4 -1.56505 3.14802 139
5 -2.124 2.4866 139
2 -1.11789 3.67717 140
4 -1.56505 3.14802 140
0 0 5 141
2 -1.11789 3.67717 141
4 -0.938406 3.26316 142
5 -1.26673 2.65549 142
2 -0.656644 3.78466 143
4 -0.938406 3.26316 143
0 0 5 144
2 -0.656644 3.78466 144
4 -0.362363 3.31905 145
5 -0.487798 2.73718 145
2 -0.25087 3.83625 146
4 -0.362363 3.31905 146
0 0 5 147
2 -0.25087 3.83625 147
4 0 3.95483 148
5 0 3.60128 148
2 0 4.29289 149
4 0 3.95483 149
0 0 5 150
2 0 4.29289 150
4 0.526032 3.94244 151
5 0.704674 3.58329 151
2 0.357283 4.2817 152
4 0.526032 3.94244 152
0 0 5 153
2 0.357283 4.2817 153
4 1.07381 3.90348 154
5 1.44288 3.52662 154
2 0.738121 4.24627 155
4 1.07381 3.90348 155
0 0 5 156
2 0.738121 4.24627 156
4 1.67117 3.8319 157
5 2.25753 3.42205 157
2 1.17272 4.1803 158
4 1.67117 3.8319 158
0 0 5 159
2 1.17272 4.1803 159
4 2.36251 3.71424 160
5 3.21702 3.24919 160
2 1.70902 4.0699 161
4 2.36251 3.71424 161
0 0 5 162
2 1.70902 4.0699 162
4 3.23424 3.52113 163
5 4.45352 2.9636 163
2 2.43855 3.88496 164
4 3.23424 3.52113 164
0 0 5 165
2 2.43855 3.88496 165
4 4.49255 3.1799 166
4.28394 5 2.97432 166
2 3.57438 3.55189 167
4 4.49255 3.1799 167
0 0 5 168
2 3.57438 3.55189 168
0 0 5 169
1.73141 5 3.12924 169
0 0 5 170
0.789375 5 3.21034 170
0 0 5 171
-0.100984 5 3.23187 171
0 0 5 172
-0.997791 5 3.19738 172
0 0 5 173
-1.9609 5 3.10115 173
0 0 5 174
-3.06913 5 2.92577 174
0 0 5 175
-4.45034 5 2.63342 175
0 0 5 176
-5 3.93464 2.75052 176
0 0 5 177
-5 2.66657 2.99655 177
0 0 5 178
-5 1.61911 3.14186 178
0 0 5 179
-5 0.686206 3.21566 179
0 0 5 180
-5 -0.202047 3.23079 180
0 0 5 181
-5 -1.10322 3.18971 181
0 0 5 182
-5 -2.07835 3.0856 182
0 0 5 183
-5 -3.20991 2.8993 183
0 0 5 184
-5 -4.63463 2.58961 184
0 0 5 185
-3.77368 -5 2.78526 185
0 0 5 186
-2.53825 -5 3.01749 186
0 0 5 187
-1.50826 -5 3.15356 187
0 0 5 188
-0.583602 -5 3.22023 188
0 0 5 189
0.303282 -5 3.22898 189
0 0 5 190
1.2096 -5 3.18124 190
2 -4.55003 3.24277 191
2.92438 -5 3.06899 191
0 0 5 192
2 -4.55003 3.24277 192
4 -3.84632 3.36244 193
4.77398 -5 2.87127 193
2 -2.98117 3.73078 194
4 -3.84632 3.36244 194
0 0 5 195
2 -2.98117 3.73078 195
4 -2.80482 3.62178 196
5 -3.84088 3.11268 196
2 -2.07212 3.98181 197
4 -2.80482 3.62178 197
0 0 5 198
2 -2.07212 3.98181 198
4 -2.0309 3.77505 199
5 -2.75441 3.33867 199
2 -1.44702 4.12723 200
4 -2.0309 3.77505 200
0 0 5 201
2 -1.44702 4.12723 201
4 -1.3898 3.86928 202
5 -1.8723 3.47672 202
2 -0.965007 4.21489 203
4 -1.3898 3.86928 203
0 0 5 204
2 -0.965007 4.21489 204
4 -0.819263 3.92484 205
5 -1.09901 3.55772 205
2 -0.559498 4.26575 206
4 -0.819263 3.92484 206
0 0 5 207
2 -0.559498 4.26575 207
4 -0.284338 3.95121 208
5 -0.380633 3.59602 208
2 -0.19259 4.28962 209
4 -0.284338 3.95121 209
0 0 5 210
2 -0.19259 4.28962 210
4 0 4.49469 211
5 0 4.32566 211
2 0 4.66194 212
4 0 4.49469 212
0 0 5 213
2 0 4.66194 213
4 0.508351 4.48922 214
5 0.67901 4.31775 214
2 0.341319 4.65705 215
4 0.508351 4.48922 215
0 0 5 216
2 0.341319 4.65705 216
4 1.03579 4.47211 217
5 1.38734 4.29294 217
2 0.703115 4.64166 218
4 1.03579 4.47211 218
0 0 5 219
2 0.703115 4.64166 219
4 1.60611 4.44098 220
5 2.16166 4.24761 220
2 1.1111 4.61327 221
4 1.60611 4.44098 221
0 0 5 222
2 1.1111 4.61327 222
4 2.25571 4.3907 223
5 3.05798 4.174 223
2 1.60454 4.56659 224
4 2.25571 4.3907 224
0 0 5 225
2 1.60454 4.56659 225
4 3.0513 4.31054 226
5 4.17856 4.05583 226
2 2.25454 4.49058 227
4 3.0513 4.31054 227
0 0 5 228
2 2.25454 4.49058 228
0 0 5 229
3.11119 5 4.00459 229
0 0 5 230
2.04115 5 4.08713 230
0 0 5 231
1.11048 5 4.13425 231
0 0 5 232
0.247796 5 4.15381 232
0 0 5 233
-0.600423 5 4.14877 233
0 0 5 234
-1.48413 5 4.1184 234
0 0 5 235
-2.46215 5 4.05793 235
0 0 5 236
-3.61964 5 3.95663 236
0 0 5 237
-5 4.89866 3.81682 237
0 0 5 238
-5 3.46587 3.97166 238
0 0 5 239
-5 2.3362 4.06714 239
0 0 5 240
-5 1.3734 4.12354 240
0 0 5 241
-5 0.49681 4.15068 241
0 0 5 242
-5 -0.350543 4.15277 242
0 0 5 243
-5 -1.21842 4.13011 243
0 0 5 244
-5 -2.16161 4.07925 244
0 0 5 245
-5 -3.25506 3.99153 245
0 0 5 246
-5 -4.62185 3.84908 246
0 0 5 247
-3.84577 -5 3.93377 247
0 0 5 248
-2.64525 -5 4.04386 248
0 0 5 249
-1.64356 -5 4.11036 249
0 0 5 250
-0.748291 -5 4.14543 250
0 0 5 251
0.102389 -5 4.15467 251
0 0 5 252
0.959036 -5 4.13944 252
1.87366 -5 4.09745 253
1.87366 -5 4.09745 253
0 0 5 254
1.87366 -5 4.09745 254
4 -4.37825 4.14348 255
4.36227 -5 4.02185 255
2 -3.43257 4.32849 256
4 -4.37825 4.14348 256
0 0 5 257
2 -3.43257 4.32849 257
4 -3.21124 4.29234 258
5 -4.40672 4.02889 258
2 -2.39095 4.47311 259
4 -3.21124 4.29234 259
0 0 5 260
2 -2.39095 4.47311 260
4 -2.3794 4.37949 261
5 -3.23057 4.15752 261
2 -1.70232 4.55606 262
4 -2.3794 4.37949 262
0 0 5 263
2 -1.70232 4.55606 263
4 -1.71077 4.4339 264
5 -2.30496 4.23728 264
2 -1.18838 4.60676 265
4 -1.71077 4.4339 265
0 0 5 266
2 -1.18838 4.60676 266
4 -1.12994 4.46786 267
5 -1.51448 4.28676 267
2 -0.769077 4.6378 268
4 -1.12994 4.46786 268
0 0 5 269
2 -0.769077 4.6378 269
4 -0.597053 4.48715 270
5 -0.797761 4.31475 270
2 -0.401416 4.6552 271
4 -0.597053 4.48715 271
0 0 5 272
2 -0.401416 4.6552 272
4 -0.0868452 4.49453 273
5 -0.115899 4.32543 273
2 -0.0581072 4.6618 274
4 -0.0868452 4.49453 274
0 0 5 275
2 -0.0581072 4.6618 275
4 0 5 276
5 0 5 276
2 0 5 277
4 0 5 277
0 0 5 278
2 0 5 278
4 0.502924 5 279
5 0.671151 5 279
2 0.336454 5 280
4 0.502924 5 280
0 0 5 281
2 0.336454 5 281
4 1.02417 5 282
5 1.37042 5 282
2 0.692507 5 283
4 1.02417 5 283
0 0 5 284
2 0.692507 5 284
4 1.58643 5 285
5 2.13273 5 285
2 1.0926 5 286
4 1.58643 5 286
0 0 5 287
2 1.0926 5 287
4 3.14737 5 288
5 3.93421 5 288
4 3.14737 5 289
4 3.14737 5 289
0 0 5 290
4 3.14737 5 290
4 2.99831 5 291
5 4.09908 5 291
2 2.20156 5 292
4 2.99831 5 292
0 0 5 293
2 2.20156 5 293
0 0 5 294
3.21046 5 5 294
2 4.67651 5 295
2.62491 5 5 295
0 0 5 296
2 4.67651 5 296
0 0 5 297
1.21015 5 5 297
0 0 5 298
0.354575 5 5 298
0 0 5 299
-0.480824 5 5 299
-1.3437 5 5 300
-1.3437 5 5 300
0 0 5 301
-1.3437 5 5 301
0 0 5 302
-2.28829 5 5 302
0 0 5 303
-3.39045 5 5 303
0 0 5 304
-4.77646 5 5 304
0 0 5 305
-5 3.73511 5 305
0 0 5 306
-5 2.57089 5 306
-5 1.59205 5 307
-5 1.59205 5 307
0 0 5 308
-5 1.59205 5 308
0 0 5 309
-5 0.712733 5 309
0 0 5 310
-5 -0.125397 5 310
0 0 5 311
-5 -0.970628 5 311
-5 -1.87293 5 312
-5 -1.87293 5 312
0 0 5 313
-5 -1.87293 5 313
0 0 5 314
-5 -2.8966 5 314
0 0 5 315
-5 -4.14134 5 315
0 0 5 316
-4.31845 -5 5 316
0 0 5 317
-3.03617 -5 5 317
0 0 5 318
-1.99159 -5 5 318
0 0 5 319
-1.07821 -5 5 319
-0.228772 -5 5 320
-0.228772 -5 5 320
0 0 5 321
-0.228772 -5 5 321
0 0 5 322
0.607686 -5 5 322
0 0 5 323
1.47906 -5 5 323
2 -4.0955 5 324
3.79855 -5 5 324
0 0 5 325
2 -4.0955 5 325
0 0 5 326
3.57667 -5 5 326
4 -2.74519 5 327
5 -3.74077 5 327
2 -1.99117 5 328
4 -2.74519 5 328
0 0 5 329
2 -1.99117 5 329
4 -2.02133 5 330
5 -2.72999 5 330
2 -1.41734 5 331
4 -2.02133 5 331
0 0 5 332
2 -1.41734 5 332
4 -1.41124 5 333
5 -1.89411 5 333
2 -0.965748 5 334
4 -1.41124 5 334
0 0 5 335
2 -0.965748 5 335
4 -0.8642 5 336
5 -1.15521 5 336
2 -0.582015 5 337
4 -0.8642 5 337
0 0 5 338
2 -0.582015 5 338
4 -0.350555 5 339
5 -0.467605 5 339
2 -0.234101 5 340
4 -0.350555 5 340
0 0 5 341
2 -0.234101 5 341
# Ending @ 1435578712
